text,label,label_name
Xylem declares $0.26 dividend,2,Neutral
Fortress Seeks $1 Billion for Transportation Firm Trac,2,Neutral
Johnson Gets to Work Naming Cabinet and Taking U.K. Out of EU,2,Neutral
The race is on to 3D-print fake-meat steaks https://t.co/HRwaTUq7hX via @BW,2,Neutral
$OPK squeeze into the close !!!!  $INPX strong close !!!,1,Bullish
$NVTA - Invitae launches enhanced telemedicine; shares up 6% premarket https://t.co/MZ5cxd40rH,1,Bullish
2020 could be the year everything changes for people with student debt https://t.co/RzYB083X7P,2,Neutral
"OneMain plans to boost dividend, pay special dividends",1,Bullish
"Stock Market Update: Stock market opens firmly higher, tech stocks lead",1,Bullish
"ACB, MYGN among premarket losers",0,Bearish
Japan panel warns against fiscal complacency amid low rates #taux #MarketScreener https://t.co/bgHBLjLZaW https://t.co/6F4t7RytXF,2,Neutral
"As the coronavirus crisis persists, economic optimism among voters in critical 2020 swing states is deteriorating s… https://t.co/nlBu1etIew",0,Bearish
"California boosts pot taxes, shocking unsteady industry https://t.co/0j0HPPfZAv https://t.co/bYQcDUrQZ3",0,Bearish
Hedge Funds Are Still Bullish On TechTarget Inc (TTGT) Despite Recent Sales,1,Bullish
$WPG $WPG.PH $WPG.PI - Why Washington Prime Group Should Cut Its Dividend. Get more info on Seeking Alpha:… https://t.co/cVtw8n4kvP,2,Neutral
News Highlights : Top Company News of the Day #NewsHighlights #economy #MarketScreener https://t.co/rkztU3tFkv https://t.co/LUPOLDNtFt,2,Neutral
#SnackFact of the day: @RobinhoodSnacks won Best Business Podcast 2019 from @Discover_Pods Awards. This has got to… https://t.co/gYL0CfuCwS,2,Neutral
UPS resorted to asking temp workers to use their own cars to keep up with a record-breaking holiday season https://t.co/PXeXSNB6UA,1,Bullish
Why Fiverr Stock Rose 11% in January,1,Bullish
Vail Resorts (MTN) Dips More Than Broader Markets: What You Should Know - Nasdaq,2,Neutral
"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT

Tariff deadline is in 9 days",0,Bearish
Angolan State Diamond Company Says It’s Preparing for an IPO,2,Neutral
3M's stock surge is leading the Dow to a more than 300 point gain at midday https://t.co/iHWlJDupuJ,1,Bullish
Your cup of coffee is going to cost you more in 2020. Here's why https://t.co/jb79j2op8Q,2,Neutral
"Cramer sees oil stocks in the 'death knell phase,' says they are the new tobacco https://t.co/6hY7CYl6ob",0,Bearish
"CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo",0,Bearish
"Once ambitious to expand into the US, some Chinese firms are now scaling back https://t.co/nV3BbhlTAg",0,Bearish
Heat Biologics started at buy with $1 stock price target at Maxim Group,1,Bullish
Fed Unveils Major Expansion of Market Intervention -- 4th Update #economy #MarketScreener https://t.co/2bnBJUcxTD https://t.co/0RgMApfhO8,2,Neutral
Anti-Dumping Duty Imposed On 90 Chinese Items,2,Neutral
Fed's Kaplan says revisiting some stress testing rules could help ease repo  pressures,2,Neutral
Lattice Semiconductor Q4 Earnings Preview,2,Neutral
BWAY,2,Neutral
If You Like EPS Growth Then Check Out John Bean Technologies (NYSE:JBT) Before It's Too Late,2,Neutral
3Y Auction Tails On Muted Buyer Demand Despite Unlimited Fed QE  https://t.co/5jkVn4FpFL,0,Bearish
"OneWater Marine IPO prices at $12, at the bottom of the expected range",2,Neutral
Hedge Funds Have Never Been This Bullish On Paramount Group Inc (PGRE),1,Bullish
Mild weather boosts U.S. job growth; unemployment rate rises,1,Bullish
Public Joint Stock Company Gazprom Neft reports Q3 results,2,Neutral
Analyst: AT&T Is The Top Telecom Pick For 2020,1,Bullish
Democrat's New Taxes Wouldn't Hit Just Billionaires,2,Neutral
"When God Appears in Contracts, That's 'Force Majeure'",2,Neutral
New McDonald's CEO rallies the troops,2,Neutral
Damaged Tyson beef plant set to reopen,2,Neutral
"BJP Issues Whip To Its MPs Asking Them To Be Present In Lok Sabha, Rajya Sabha On Tuesday",2,Neutral
The head of loan trading at UBS was terminated after engaging in an allegedly improper transaction https://t.co/3uMpB70a99,0,Bearish
Retirement Portfolio With Many Sector And Global Funds. https://t.co/G0aDmuRZaR #stocks #finance #investing,2,Neutral
$MPAA: Motorcar Parts of America reports Q3 EPS of $0.28 vs $0.43 S&P Capital IQ Consensus; revs +1.2% yr/yr to... https://t.co/rlBmMJmWRj,2,Neutral
LMPX,2,Neutral
Mexico's central bank cuts interest rates to three-year low https://t.co/0N0vaHBnQj,2,Neutral
Joe Biden's campaign is determined to fight past Tuesday's New Hampshire primary https://t.co/atUGC75MkS,2,Neutral
"Papa John's founder sues ad agency; his wife files for divorce, saying marriage is 'broken' https://t.co/Hc10XTgidf",0,Bearish
58.com +3.5% after upside Q3,1,Bullish
"Wall Street strategist is skeptical of Russia-Saudi 'dance,' says investors should wait https://t.co/tbWAyfVt5y",2,Neutral
$GLBS holding for next week.,2,Neutral
"Regional Fed leaders favored holding rates steady for now, but that any worsening of novel coronavirus could affect… https://t.co/tcZzqWkz52",2,Neutral
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener… https://t.co/D6r5mixdx5,2,Neutral
"Listen to our latest #RegionalView, where Regional Economist Alex Marre discusses economic conditions at a conferen… https://t.co/kPM1I5vMfE",2,Neutral
$DO - Diamond Offshore: Q4 2019 Earnings And Fleet Status Report Analysis. https://t.co/x1f9ZcqA1v #business #stocks #investing,2,Neutral
"CBI Detected 894 Shell Companies In Four Years, Government Says ",2,Neutral
Colombia Faces More Protests as Police Tactics Enrage Marchers,2,Neutral
NMC Health Plc (LON:NMC): Has Recent Earnings Growth Beaten Long-Term Trend?,2,Neutral
What is driving Sinn FÃƒÂ©in's electoral surge in Ireland? https://t.co/bP3Quxb6p2,2,Neutral
$WIRES: On The Wires https://t.co/n52v1FvpNW,2,Neutral
$WABC: Maxim Group ups to Buy,1,Bullish
"Penn Station Stinks, But the Neighborhood Is Looking Up",2,Neutral
California governor rejects $13.5 billion PG&E settlement,0,Bearish
Audax Renovables S A : The Company sells a wind farm located in the province of Cádiz #AudaxRenovablesSA #Stock… https://t.co/hLODFPbfns,2,Neutral
3 Top Schwab Mutual Funds for 2020,2,Neutral
"Stocks like HDFC Bank, ICICI Bank & HDFC looking good - Economic Times",1,Bullish
Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi… https://t.co/3h9ch5lK1r,0,Bearish
"What Kind Of Shareholder Appears On The Evoke Pharma, Inc.'s (NASDAQ:EVOK) Shareholder Register?",2,Neutral
Why it’s too late to be defensive,2,Neutral
Mackinac Financial declares $0.14 dividend,2,Neutral
"New Products, More Stores Won't Fix Pot's Woes: Cannabis Weekly",2,Neutral
$F - Ford Facing A Difficult Future. Read more and sign up for updates: https://t.co/N9Ht9AerSR #finance #stockmarket #investing,2,Neutral
OPEC+ technical meeting drags on,2,Neutral
"Stocks to Watch: Facebook, Bed Bath and Beyond, Unilever, Fiat Chrysler, Netflix",2,Neutral
The Center of the U.S. Economy Is in Rural Missouri,2,Neutral
Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga… https://t.co/IeX7Za1Ly2,2,Neutral
"Energy has gone nowhere in the past decade, and it could get worse before it gets better https://t.co/PSDVJKnQ3B",0,Bearish
CBS will make William Hill its exclusive online sports betting and data provider https://t.co/rYAwR2Jb4f,2,Neutral
Hedge Funds Have Never Been More Bullish On Landec Corporation (LNDC),1,Bullish
Sydney's Wildfire Smoke Declared a 'Public Health Emergency',2,Neutral
Oil Bankruptcies Are Reaching Worrying Levels,0,Bearish
$NCR - NCR Corporation to offer $400M senior notes due 2025 https://t.co/PN0F1E2Ijl,2,Neutral
Is Trump Preparing A New Iran Nuclear Deal?,2,Neutral
The IMF is providing emergency financial assistance to member countries facing the economic impact of the #COVID19… https://t.co/Vu7rLIfpN7,2,Neutral
Here are the biggest risks to OPEC+ efforts to balance oil https://t.co/qWAYGsiVuU,2,Neutral
Deluxe delivered record FY2019 revenue,1,Bullish
Amazon Moves Court Seeking Stay On Competition Commission Order,2,Neutral
$NSSC: Napco Security Systems sees Q3 revs below consensus https://t.co/UllrqyQtlU,0,Bearish
How is Salesforce $CRM putting its Tableau and Mulesoft acquisitions to work? #DF19 https://t.co/7AyperfESO,2,Neutral
The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/RxmrkDKQOa,2,Neutral
The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,2,Neutral
"Lovesac EPS misses by $0.04, misses on revenue",0,Bearish
Alibaba's books close early in $13.4 bln Hong Kong listing -sources,2,Neutral
Divergence In Sector Returns. https://t.co/XQ9Rj3MU2k #investing #economy #business,2,Neutral
European diplomats have a message for Donald Trump: Bullying tactics won't win support for your Iran policy https://t.co/Sqv08TNymv,2,Neutral
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",0,Bearish
Is American Century Global Growth Investor (TWGGX) a Strong Mutual Fund Pick Right Now?,2,Neutral
"MSCI arms all investors with ESG ratings of 2,800 top firms",2,Neutral
Molina Healthcare stock price target raised to $165 from $155 at SunTrust RH,1,Bullish
"""The fact that the public market rejected the private market valuation on WeWork, I think was a very healthy develo… https://t.co/eVo36teP8g",2,Neutral
"$SUMRX: Gapping up/down: QSR +3%, CNA +3% and AVYA +1% after earnings, TSLA +7% after M&A speculation, FDA +2% and.… https://t.co/H9cE7tsuwE",2,Neutral
Eagle Materials Declares Quarterly Dividend,2,Neutral
$COMDX: Energy Settlement Prices https://t.co/sgnRZEzIyD,2,Neutral
Will Home Depot Raise Its Dividend in 2020?,2,Neutral
Sun Life Financial goes ex-dividend tomorrow,2,Neutral
Cool Planet to Explore Strategic Options With Carbon Negative Fuels Technology,2,Neutral
Medtronic beats profit estimates and raises its 2020 forecast again,1,Bullish
Alpha Dog Putin Shows Meeker Side With Erdogan,2,Neutral
Zelda Therapeutics : Investor Presentation - Non-deal Roadshow #ZeldaTherapeutics #Stock #MarketScreener… https://t.co/dSU27Y9kw8,2,Neutral
"While Risks Remain, VBI Vaccines Stock Is a Buy at Today’s Prices",1,Bullish
Amazon to create 500 new jobs in Florida as it plans to open a distribution center,1,Bullish
NEW: Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/TCh02JAAX4,2,Neutral
$BATRK - Liberty Braves Group: Valuing An Undervalued And Unique Business. Subscribe to Seeking Alpha for more:… https://t.co/ztpuTetxPp,2,Neutral
"Malibu Boats EPS beats by $0.25, beats on revenue",1,Bullish
Did Schiff Turn Trump Into Billionaire Martyr With Ill-Advised Impeachment Gambit? https://t.co/HD72Ts68Zv,2,Neutral
"Boeing, Airbus kept in suspense over big Dubai jet deals",2,Neutral
$GPS - Assessing If Gap's Earnings Beat Can Launch Shares Higher. Get more info on Seeking Alpha:… https://t.co/gWXJlDmGXU,2,Neutral
$WIRES: On The Wires https://t.co/vFnyErF3lE,2,Neutral
Sotherly Hotels Inc. Announces Relocation of Corporate Headquarters  https://t.co/xn5xjkNDq1,2,Neutral
"How Much Upside Is Too Much for Intel, AMD and Nvidia?",2,Neutral
Royal Caribbean's stock falls after CFRA swings to bearish on 'more dire' coronavirus assessment,0,Bearish
Does this 'disgruntled boomer' really have to leave an inheritance? Here's what The Moneyist thinks. https://t.co/HTJeraUaDu,2,Neutral
Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0,Bearish
"$MRK (+1.2% pre) FDA accepts Merck application for expanded use of Keytruda - SA

https://t.co/Tn7E9dc7Ta",1,Bullish
We sit down with legendary five-time Grammy award-winning artist @_DionneWarwick moments before her performance at… https://t.co/OSGqSFBpaX,2,Neutral
33 genius travel hacks to upgrade your holiday trips https://t.co/ZVckjmpdVE,2,Neutral
"China sets tougher guidelines to protect patents, copyrights https://t.co/mBhjMayYGs https://t.co/Svw37wn3UI",2,Neutral
NeuroMetrix announces one-for-ten reverse split,2,Neutral
Macy's Q3 adj. EPS 7 cents; FactSet consensus breakeven,1,Bullish
The U.S. Navy sailor who fatally shot two people at Pearl Harbor before killing himself was unhappy with his comman… https://t.co/ACPOHAtzzq,2,Neutral
"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1,Bullish
Kinnevik Investment ABB reports Q4 results,2,Neutral
Sympathy strikes ground flights and bring havoc to commuters in Finland https://t.co/Ll2SzTY1Ql,0,Bearish
Energy Up After OPEC+ Deal Confirmed -- Energy Roundup #economy #MarketScreener https://t.co/mzguCYDUPd https://t.co/HyyDGplTcQ,1,Bullish
China is in preliminary talks to support the EU's backup plan for settling international trade disputes https://t.co/QJPr0IedLP,2,Neutral
Fed Pumps $70.2 Billion in Short-Term Liquidity Into Markets #currency #MarketScreener https://t.co/H1YtUn9FoK https://t.co/Nrvkw9LLnm,2,Neutral
Sberbank of Russia : arranges issue of structured bonds worth RUB1 bn on commercial real e... #SberbankRossii… https://t.co/6hlc3fsrDF,2,Neutral
"The people, not governments, should exercise digital sovereignty https://t.co/yBpErum8L8",2,Neutral
Phathom Pharmaceuticals Reports Third Quarter 2019 Financial Results and Provides Corporate Update,2,Neutral
We're Keeping An Eye On Sangamo Therapeutics's (NASDAQ:SGMO) Cash Burn Rate,2,Neutral
Simon's High-Premium Buyout of Taubman May Not Be as Pricey as It Looks,2,Neutral
ArcelorMittal misses on revenue,0,Bearish
"Why I'm Cutting Netflix -- and Millions of Americans Might, Too",0,Bearish
Macy's Q3 EPS 1 cent vs. 20 cents,0,Bearish
Martin Marietta Materials Q4 2019 Earnings Preview,2,Neutral
Onto Innovation stock price target raised to $50 from $40 at Benchmark,1,Bullish
HSBC ready to replace investing bank chief - FT,2,Neutral
Well laid plans at the Federal Reserve keep getting blown off course by the trade war (via @RichMiller28 &… https://t.co/ESn0p1N19h,2,Neutral
12-month rate of increase in PPI stays at 1.1%,2,Neutral
"Hedge Funds Are Souring On Compass Minerals International, Inc. (CMP)",0,Bearish
SK Telecom reports FY results,2,Neutral
Global Markets: Asian shares mixed as doubts grow on elusive U.S.-China trade deal,0,Bearish
Boyd Gaming pulls off financing move,2,Neutral
"STOCKS AT THE CLOSE:
- Dow down 0.15% 
- Nasdaq down 0.33% 
- S&P down 0.18% https://t.co/0eNL2UOd9a",0,Bearish
"Stakeholders won't live there, but will get a cut of the rent paid by the tenant who does https://t.co/qlfQvc9C6v",2,Neutral
MMG : RESIGNATION OF KEY EXECUTIVE AND RE-DESIGNATION AS NON-EXECUTIVE DIRECTOR #MMG #Stock #MarketScreener… https://t.co/PUW0H5DYwd,2,Neutral
Having Trouble Saving for Retirement? Do These 4 Things Now,2,Neutral
Walker & Dunlop goes ex-dividend tomorrow,2,Neutral
"Wynn, NCR deals a sign of yet more risk returning to bond market #Stock #MarketScreener https://t.co/7xIzve6vmr https://t.co/uMqpFRmRBo",2,Neutral
Consumer sentiment improves quite a bit in December https://t.co/7z8UtlSz2g,1,Bullish
$TLRD - Tailored Brands: Crumpled Quarter Expected But Everything Will Smooth Out. Follow this and any other stock… https://t.co/KRhH7wkH9v,2,Neutral
"Capgemini will not be pressured into higher Altran bid, CEO says #AltranTechnologies #Stock #MarketScreener… https://t.co/adRagEdABM",2,Neutral
The resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS,0,Bearish
$FLOW $APO - SPX Flow confirms deal to sell part of power and energy unit to Apollo Global https://t.co/5BJSd7mGqM,2,Neutral
Is Jazz Pharmaceuticals plc's (NASDAQ:JAZZ) CEO Paid At A Competitive Rate?,2,Neutral
"A Nike executive is worried the Michael Avenatti trial may turn into a ""circus"" https://t.co/w41xGraaLK",2,Neutral
